Test Case ID,Module,Suite,Feature,Test Title,Preconditions,Steps,Input,Expected Result,Actual Result,Execution Status,Priority,Severity,Execution Time,Evidence,Traceability,Owner,Requirement ID,Environment
TC-SECURITY-1273,Permissions,Security,Permissions feature,Permissions audit covering stale session persistence,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,3936ms,./evidence/TC-SECURITY-1273.png,REQ-199,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1274,Profile,Security,Profile feature,Profile audit covering secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,3832ms,./evidence/TC-SECURITY-1274.png,REQ-417,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1275,Profile,Security,Profile feature,Profile audit covering timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,5707ms,./evidence/TC-SECURITY-1275.png,REQ-759,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1276,Tooth,Security,Tooth feature,Tooth Scan resilience against CSRF token bypass,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,5918ms,./evidence/TC-SECURITY-1276.png,REQ-884,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1277,History,Security,History feature,History audit covering graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,3912ms,./evidence/TC-SECURITY-1277.png,REQ-581,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1278,Notifications,Security,Notifications feature,Notifications audit covering missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,1998ms,./evidence/TC-SECURITY-1278.png,REQ-329,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1279,Permissions,Security,Permissions feature,Permissions audit covering path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,1277ms,./evidence/TC-SECURITY-1279.png,REQ-981,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1280,Tooth,Security,Tooth feature,Tooth Scan resilience against missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,7437ms,./evidence/TC-SECURITY-1280.png,REQ-731,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1281,Camera,Security,Camera feature,Camera vulnerability check for IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,2213ms,./evidence/TC-SECURITY-1281.png,REQ-472,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1282,Reminder,Security,Reminder feature,Reminder resilience against NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,3311ms,./evidence/TC-SECURITY-1282.png,REQ-287,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1283,Authentication,Security,Authentication feature,Authentication audit covering NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,5831ms,./evidence/TC-SECURITY-1283.png,REQ-781,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1284,Offline,Security,Offline feature,Offline resilience against SSRF on webhook URL,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,2806ms,./evidence/TC-SECURITY-1284.png,REQ-907,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1285,History,Security,History feature,History audit covering missing secure flag on cookie,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,7151ms,./evidence/TC-SECURITY-1285.png,REQ-432,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1286,Notifications,Security,Notifications feature,Notifications vulnerability check for stale session persistence,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,3813ms,./evidence/TC-SECURITY-1286.png,REQ-599,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1287,Notifications,Security,Notifications feature,Notifications resilience against unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,347ms,./evidence/TC-SECURITY-1287.png,REQ-166,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1288,Offline,Security,Offline feature,Offline resilience against NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Offline behaves correctly,Matches expected,Passed,High,High,3993ms,./evidence/TC-SECURITY-1288.png,REQ-215,QA-Team,REQ-OFFLINE,Staging
TC-SECURITY-1289,Visit,Security,Visit feature,Visit Reminder resilience against graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,2979ms,./evidence/TC-SECURITY-1289.png,REQ-590,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1290,Authentication,Security,Authentication feature,Authentication vulnerability check for business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,3878ms,./evidence/TC-SECURITY-1290.png,REQ-966,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1291,Visit,Security,Visit feature,Visit Reminder audit covering business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Visit behaves correctly,Matches expected,Passed,High,High,1499ms,./evidence/TC-SECURITY-1291.png,REQ-389,QA-Team,REQ-VISIT,Staging
TC-SECURITY-1292,Camera,Security,Camera feature,Camera resilience against SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,6390ms,./evidence/TC-SECURITY-1292.png,REQ-456,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1293,Tooth,Security,Tooth feature,Tooth Scan vulnerability check for XML external entity injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,5051ms,./evidence/TC-SECURITY-1293.png,REQ-688,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1294,Assessment,Security,Assessment feature,Assessment resilience against CORS misconfiguration,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,1143ms,./evidence/TC-SECURITY-1294.png,REQ-620,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1295,Notifications,Security,Notifications feature,Notifications resilience against XSS payload execution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,943ms,./evidence/TC-SECURITY-1295.png,REQ-515,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1296,Education,Security,Education feature,Education vulnerability check for secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,6797ms,./evidence/TC-SECURITY-1296.png,REQ-831,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1297,History,Security,History feature,History audit covering secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,6627ms,./evidence/TC-SECURITY-1297.png,REQ-209,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1298,Education,Security,Education feature,Education resilience against insecure direct object reference,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,2769ms,./evidence/TC-SECURITY-1298.png,REQ-669,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1299,Profile,Security,Profile feature,Profile vulnerability check for XSS payload execution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,5420ms,./evidence/TC-SECURITY-1299.png,REQ-172,QA-Team,REQ-PROFILE,Staging
