Test Case ID,Module,Suite,Feature,Test Title,Preconditions,Steps,Input,Expected Result,Actual Result,Execution Status,Priority,Severity,Execution Time,Evidence,Traceability,Owner,Requirement ID,Environment
TC-SECURITY-1273,Notifications,Security,Notifications feature,Notifications resilience against unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,3936ms,./evidence/TC-SECURITY-1273.png,REQ-199,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1274,Dashboard,Security,Dashboard feature,Dashboard resilience against path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Dashboard behaves correctly,Matches expected,Passed,High,High,3832ms,./evidence/TC-SECURITY-1274.png,REQ-417,QA-Team,REQ-DASHBOARD,Staging
TC-SECURITY-1275,Profile,Security,Profile feature,Profile audit covering privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,5707ms,./evidence/TC-SECURITY-1275.png,REQ-759,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1276,Notifications,Security,Notifications feature,Notifications resilience against privilege escalation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Notifications behaves correctly,Matches expected,Passed,High,High,5918ms,./evidence/TC-SECURITY-1276.png,REQ-884,QA-Team,REQ-NOTIFICATIONS,Staging
TC-SECURITY-1277,Profile,Security,Profile feature,Profile resilience against brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,3912ms,./evidence/TC-SECURITY-1277.png,REQ-581,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1278,Reminder,Security,Reminder feature,Reminder vulnerability check for IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Reminder behaves correctly,Matches expected,Passed,High,High,1998ms,./evidence/TC-SECURITY-1278.png,REQ-329,QA-Team,REQ-REMINDER,Staging
TC-SECURITY-1279,Assessment,Security,Assessment feature,Assessment resilience against graphQL introspection leak,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,1277ms,./evidence/TC-SECURITY-1279.png,REQ-981,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1280,Permissions,Security,Permissions feature,Permissions resilience against unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,7437ms,./evidence/TC-SECURITY-1280.png,REQ-731,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1281,Education,Security,Education feature,Education resilience against HTTP parameter pollution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,2213ms,./evidence/TC-SECURITY-1281.png,REQ-472,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1282,Tooth,Security,Tooth feature,Tooth Scan resilience against CSRF token bypass,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,3311ms,./evidence/TC-SECURITY-1282.png,REQ-287,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1283,Education,Security,Education feature,Education resilience against brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,5831ms,./evidence/TC-SECURITY-1283.png,REQ-781,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1284,Permissions,Security,Permissions feature,Permissions audit covering business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,2806ms,./evidence/TC-SECURITY-1284.png,REQ-907,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1285,Education,Security,Education feature,Education resilience against path traversal via filename,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Education behaves correctly,Matches expected,Passed,High,High,7151ms,./evidence/TC-SECURITY-1285.png,REQ-432,QA-Team,REQ-EDUCATION,Staging
TC-SECURITY-1286,Assessment,Security,Assessment feature,Assessment resilience against unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,3813ms,./evidence/TC-SECURITY-1286.png,REQ-599,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1287,Authentication,Security,Authentication feature,Authentication audit covering SQL injection attempt,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,347ms,./evidence/TC-SECURITY-1287.png,REQ-166,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1288,Assessment,Security,Assessment feature,Assessment resilience against business logic flaw,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,3993ms,./evidence/TC-SECURITY-1288.png,REQ-215,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1289,History,Security,History feature,History audit covering brute force login,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,History behaves correctly,Matches expected,Passed,High,High,2979ms,./evidence/TC-SECURITY-1289.png,REQ-590,QA-Team,REQ-HISTORY,Staging
TC-SECURITY-1290,Authentication,Security,Authentication feature,Authentication audit covering secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,3878ms,./evidence/TC-SECURITY-1290.png,REQ-966,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1291,Assessment,Security,Assessment feature,Assessment resilience against timing attack on password validation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,1499ms,./evidence/TC-SECURITY-1291.png,REQ-389,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1292,Permissions,Security,Permissions feature,Permissions audit covering stale session persistence,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Permissions behaves correctly,Matches expected,Passed,High,High,6390ms,./evidence/TC-SECURITY-1292.png,REQ-456,QA-Team,REQ-PERMISSIONS,Staging
TC-SECURITY-1293,Profile,Security,Profile feature,Profile vulnerability check for secret exposure in headers,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,5051ms,./evidence/TC-SECURITY-1293.png,REQ-688,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1294,Profile,Security,Profile feature,Profile audit covering JWT signature manipulation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Profile behaves correctly,Matches expected,Passed,High,High,1143ms,./evidence/TC-SECURITY-1294.png,REQ-620,QA-Team,REQ-PROFILE,Staging
TC-SECURITY-1295,Tooth,Security,Tooth feature,Tooth Scan audit covering XSS payload execution,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Tooth behaves correctly,Matches expected,Passed,High,High,943ms,./evidence/TC-SECURITY-1295.png,REQ-515,QA-Team,REQ-TOOTH,Staging
TC-SECURITY-1296,Authentication,Security,Authentication feature,Authentication vulnerability check for NoSQL injection,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Authentication behaves correctly,Matches expected,Passed,High,High,6797ms,./evidence/TC-SECURITY-1296.png,REQ-831,QA-Team,REQ-AUTHENTICATION,Staging
TC-SECURITY-1297,Assessment,Security,Assessment feature,Assessment audit covering unvalidated redirect,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,6627ms,./evidence/TC-SECURITY-1297.png,REQ-209,QA-Team,REQ-ASSESSMENT,Staging
TC-SECURITY-1298,Camera,Security,Camera feature,Camera audit covering IDOR on user object,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Camera behaves correctly,Matches expected,Passed,High,High,2769ms,./evidence/TC-SECURITY-1298.png,REQ-669,QA-Team,REQ-CAMERA,Staging
TC-SECURITY-1299,Assessment,Security,Assessment feature,Assessment resilience against JWT signature manipulation,System is operational,"1. Setup context
2. Execute action
3. Verify response",Standard Input,Assessment behaves correctly,Matches expected,Passed,High,High,5420ms,./evidence/TC-SECURITY-1299.png,REQ-172,QA-Team,REQ-ASSESSMENT,Staging
